repos,repo_version,instructions,instructions_count
mesosphere/dcos-commons,b'0.58.0-rc3,FROM,1
mesosphere/dcos-commons,b'0.58.0-rc3,CMD,1
mesosphere/dcos-commons,b'0.58.0,FROM,1
mesosphere/dcos-commons,b'0.58.0,COPY,17
mesosphere/dcos-commons,b'0.58.0,ENV,6
mesosphere/dcos-commons,b'0.58.0,RUN,10
mesosphere/dcos-commons,b'0.58.0,FROM,1
mesosphere/dcos-commons,b'0.58.0,CMD,1
mesosphere/dcos-commons,b'cassandra-2.10.0-3.11.6,FROM,1
mesosphere/dcos-commons,b'cassandra-2.10.0-3.11.6,COPY,17
mesosphere/dcos-commons,b'cassandra-2.10.0-3.11.6,ENV,6
mesosphere/dcos-commons,b'cassandra-2.10.0-3.11.6,RUN,10
mesosphere/dcos-commons,b'cassandra-2.10.0-3.11.6,FROM,1
mesosphere/dcos-commons,b'cassandra-2.10.0-3.11.6,CMD,1
equinor/gordo,b'0.0.1,USER,1
equinor/gordo,b'0.0.1,WORKDIR,2
equinor/gordo,b'0.0.1,FROM,2
equinor/gordo,b'0.0.1,RUN,12
equinor/gordo,b'0.0.1,ENV,2
equinor/gordo,b'0.0.1,ADD,1
equinor/gordo,b'0.0.1,ARG,3
equinor/gordo,b'0.0.1,COPY,8
equinor/gordo,b'0.0.2,USER,1
equinor/gordo,b'0.0.2,WORKDIR,2
equinor/gordo,b'0.0.2,FROM,2
equinor/gordo,b'0.0.2,RUN,12
equinor/gordo,b'0.0.2,ENV,2
equinor/gordo,b'0.0.2,ADD,1
equinor/gordo,b'0.0.2,ARG,3
equinor/gordo,b'0.0.2,COPY,8
equinor/gordo,b'0.0.3,USER,1
equinor/gordo,b'0.0.3,WORKDIR,2
equinor/gordo,b'0.0.3,FROM,2
equinor/gordo,b'0.0.3,RUN,12
equinor/gordo,b'0.0.3,ENV,2
equinor/gordo,b'0.0.3,ADD,1
equinor/gordo,b'0.0.3,ARG,3
equinor/gordo,b'0.0.3,COPY,8
equinor/gordo,b'0.0.4,USER,1
equinor/gordo,b'0.0.4,WORKDIR,2
equinor/gordo,b'0.0.4,FROM,2
equinor/gordo,b'0.0.4,RUN,12
equinor/gordo,b'0.0.4,ENV,2
equinor/gordo,b'0.0.4,ADD,1
equinor/gordo,b'0.0.4,ARG,3
equinor/gordo,b'0.0.4,COPY,8
equinor/gordo,b'0.1.0,USER,1
equinor/gordo,b'0.1.0,WORKDIR,2
equinor/gordo,b'0.1.0,FROM,2
equinor/gordo,b'0.1.0,RUN,12
equinor/gordo,b'0.1.0,ENV,2
equinor/gordo,b'0.1.0,ADD,1
equinor/gordo,b'0.1.0,ARG,3
equinor/gordo,b'0.1.0,COPY,8
equinor/gordo,b'0.1.1,USER,1
equinor/gordo,b'0.1.1,WORKDIR,2
equinor/gordo,b'0.1.1,FROM,2
equinor/gordo,b'0.1.1,RUN,12
equinor/gordo,b'0.1.1,ENV,2
equinor/gordo,b'0.1.1,ADD,1
equinor/gordo,b'0.1.1,ARG,3
equinor/gordo,b'0.1.1,COPY,8
equinor/gordo,b'0.2.0,USER,1
equinor/gordo,b'0.2.0,WORKDIR,2
equinor/gordo,b'0.2.0,FROM,2
equinor/gordo,b'0.2.0,RUN,12
equinor/gordo,b'0.2.0,ENV,2
equinor/gordo,b'0.2.0,ADD,1
equinor/gordo,b'0.2.0,ARG,3
equinor/gordo,b'0.2.0,COPY,8
equinor/gordo,b'0.3.0,USER,1
equinor/gordo,b'0.3.0,WORKDIR,2
equinor/gordo,b'0.3.0,FROM,2
equinor/gordo,b'0.3.0,RUN,12
equinor/gordo,b'0.3.0,ENV,2
equinor/gordo,b'0.3.0,ADD,1
equinor/gordo,b'0.3.0,ARG,3
equinor/gordo,b'0.3.0,COPY,8
equinor/gordo,b'0.3.1,USER,1
equinor/gordo,b'0.3.1,WORKDIR,2
equinor/gordo,b'0.3.1,FROM,2
equinor/gordo,b'0.3.1,RUN,12
equinor/gordo,b'0.3.1,ENV,2
equinor/gordo,b'0.3.1,ADD,1
equinor/gordo,b'0.3.1,ARG,3
equinor/gordo,b'0.3.1,COPY,8
equinor/gordo,b'0.4.0,USER,1
equinor/gordo,b'0.4.0,WORKDIR,2
equinor/gordo,b'0.4.0,FROM,2
equinor/gordo,b'0.4.0,RUN,12
equinor/gordo,b'0.4.0,ENV,2
equinor/gordo,b'0.4.0,ADD,1
equinor/gordo,b'0.4.0,ARG,3
equinor/gordo,b'0.4.0,COPY,8
equinor/gordo,b'0.5.0,USER,1
equinor/gordo,b'0.5.0,WORKDIR,2
equinor/gordo,b'0.5.0,FROM,2
equinor/gordo,b'0.5.0,RUN,12
equinor/gordo,b'0.5.0,ENV,2
equinor/gordo,b'0.5.0,ADD,1
equinor/gordo,b'0.5.0,ARG,3
equinor/gordo,b'0.5.0,COPY,8
equinor/gordo,b'0.6.0,USER,1
equinor/gordo,b'0.6.0,WORKDIR,2
equinor/gordo,b'0.6.0,FROM,2
equinor/gordo,b'0.6.0,RUN,12
equinor/gordo,b'0.6.0,ENV,2
equinor/gordo,b'0.6.0,ADD,1
equinor/gordo,b'0.6.0,ARG,3
equinor/gordo,b'0.6.0,COPY,8
equinor/gordo,b'0.6.1,USER,1
equinor/gordo,b'0.6.1,WORKDIR,2
equinor/gordo,b'0.6.1,FROM,2
equinor/gordo,b'0.6.1,RUN,12
equinor/gordo,b'0.6.1,ENV,2
equinor/gordo,b'0.6.1,ADD,1
equinor/gordo,b'0.6.1,ARG,3
equinor/gordo,b'0.6.1,COPY,8
equinor/gordo,b'0.7.0,USER,1
equinor/gordo,b'0.7.0,WORKDIR,2
equinor/gordo,b'0.7.0,FROM,2
equinor/gordo,b'0.7.0,RUN,12
equinor/gordo,b'0.7.0,ENV,2
equinor/gordo,b'0.7.0,ADD,1
equinor/gordo,b'0.7.0,ARG,3
equinor/gordo,b'0.7.0,COPY,8
equinor/gordo,b'0.8.0,USER,1
equinor/gordo,b'0.8.0,WORKDIR,2
equinor/gordo,b'0.8.0,FROM,2
equinor/gordo,b'0.8.0,RUN,12
equinor/gordo,b'0.8.0,ENV,2
equinor/gordo,b'0.8.0,ADD,1
equinor/gordo,b'0.8.0,ARG,3
equinor/gordo,b'0.8.0,COPY,8
equinor/gordo,b'0.9.0,USER,1
equinor/gordo,b'0.9.0,WORKDIR,2
equinor/gordo,b'0.9.0,FROM,2
equinor/gordo,b'0.9.0,RUN,12
equinor/gordo,b'0.9.0,ENV,2
equinor/gordo,b'0.9.0,ADD,1
equinor/gordo,b'0.9.0,ARG,3
equinor/gordo,b'0.9.0,COPY,8
equinor/gordo,b'0.10.0,USER,1
equinor/gordo,b'0.10.0,WORKDIR,2
equinor/gordo,b'0.10.0,FROM,2
equinor/gordo,b'0.10.0,RUN,12
equinor/gordo,b'0.10.0,ENV,2
equinor/gordo,b'0.10.0,ADD,1
equinor/gordo,b'0.10.0,ARG,3
equinor/gordo,b'0.10.0,COPY,8
equinor/gordo,b'0.11.0,USER,1
equinor/gordo,b'0.11.0,WORKDIR,2
equinor/gordo,b'0.11.0,FROM,2
equinor/gordo,b'0.11.0,RUN,12
equinor/gordo,b'0.11.0,ENV,2
equinor/gordo,b'0.11.0,ADD,1
equinor/gordo,b'0.11.0,ARG,3
equinor/gordo,b'0.11.0,COPY,8
equinor/gordo,b'0.12.0,USER,1
equinor/gordo,b'0.12.0,WORKDIR,2
equinor/gordo,b'0.12.0,FROM,2
equinor/gordo,b'0.12.0,RUN,12
equinor/gordo,b'0.12.0,ENV,2
equinor/gordo,b'0.12.0,ADD,1
equinor/gordo,b'0.12.0,ARG,3
equinor/gordo,b'0.12.0,COPY,8
equinor/gordo,b'0.12.1,USER,1
equinor/gordo,b'0.12.1,WORKDIR,2
equinor/gordo,b'0.12.1,FROM,2
equinor/gordo,b'0.12.1,RUN,12
equinor/gordo,b'0.12.1,ENV,2
equinor/gordo,b'0.12.1,ADD,1
equinor/gordo,b'0.12.1,ARG,3
equinor/gordo,b'0.12.1,COPY,8
equinor/gordo,b'0.13.0,USER,1
equinor/gordo,b'0.13.0,WORKDIR,2
equinor/gordo,b'0.13.0,FROM,2
equinor/gordo,b'0.13.0,RUN,12
equinor/gordo,b'0.13.0,ENV,2
equinor/gordo,b'0.13.0,ADD,1
equinor/gordo,b'0.13.0,ARG,3
equinor/gordo,b'0.13.0,COPY,8
equinor/gordo,b'0.14.0,USER,1
equinor/gordo,b'0.14.0,WORKDIR,2
equinor/gordo,b'0.14.0,FROM,2
equinor/gordo,b'0.14.0,RUN,12
equinor/gordo,b'0.14.0,ENV,2
equinor/gordo,b'0.14.0,ADD,1
equinor/gordo,b'0.14.0,ARG,3
equinor/gordo,b'0.14.0,COPY,8
equinor/gordo,b'0.15.0,USER,1
equinor/gordo,b'0.15.0,WORKDIR,2
equinor/gordo,b'0.15.0,FROM,2
equinor/gordo,b'0.15.0,RUN,12
equinor/gordo,b'0.15.0,ENV,2
equinor/gordo,b'0.15.0,ADD,1
equinor/gordo,b'0.15.0,ARG,3
equinor/gordo,b'0.15.0,COPY,8
equinor/gordo,b'0.15.1,USER,1
equinor/gordo,b'0.15.1,WORKDIR,2
equinor/gordo,b'0.15.1,FROM,2
equinor/gordo,b'0.15.1,RUN,12
equinor/gordo,b'0.15.1,ENV,2
equinor/gordo,b'0.15.1,ADD,1
equinor/gordo,b'0.15.1,ARG,3
equinor/gordo,b'0.15.1,COPY,8
equinor/gordo,b'0.16.0,USER,1
equinor/gordo,b'0.16.0,WORKDIR,2
equinor/gordo,b'0.16.0,FROM,2
equinor/gordo,b'0.16.0,RUN,12
equinor/gordo,b'0.16.0,ENV,2
equinor/gordo,b'0.16.0,ADD,1
equinor/gordo,b'0.16.0,ARG,3
equinor/gordo,b'0.16.0,COPY,8
equinor/gordo,b'0.17.0,USER,1
equinor/gordo,b'0.17.0,WORKDIR,2
equinor/gordo,b'0.17.0,FROM,2
equinor/gordo,b'0.17.0,RUN,12
equinor/gordo,b'0.17.0,ENV,2
equinor/gordo,b'0.17.0,ADD,1
equinor/gordo,b'0.17.0,ARG,3
equinor/gordo,b'0.17.0,COPY,8
equinor/gordo,b'0.18.0,USER,1
equinor/gordo,b'0.18.0,WORKDIR,2
equinor/gordo,b'0.18.0,FROM,2
equinor/gordo,b'0.18.0,RUN,12
equinor/gordo,b'0.18.0,ENV,2
equinor/gordo,b'0.18.0,ADD,1
equinor/gordo,b'0.18.0,ARG,3
equinor/gordo,b'0.18.0,COPY,8
equinor/gordo,b'0.19.0,USER,1
equinor/gordo,b'0.19.0,WORKDIR,2
equinor/gordo,b'0.19.0,FROM,2
equinor/gordo,b'0.19.0,RUN,12
equinor/gordo,b'0.19.0,ENV,2
equinor/gordo,b'0.19.0,ADD,1
equinor/gordo,b'0.19.0,ARG,3
equinor/gordo,b'0.19.0,COPY,8
equinor/gordo,b'0.20.0,USER,1
equinor/gordo,b'0.20.0,WORKDIR,2
equinor/gordo,b'0.20.0,FROM,2
equinor/gordo,b'0.20.0,RUN,12
equinor/gordo,b'0.20.0,ENV,2
equinor/gordo,b'0.20.0,ADD,1
equinor/gordo,b'0.20.0,ARG,3
equinor/gordo,b'0.20.0,COPY,8
equinor/gordo,b'0.20.1,USER,1
equinor/gordo,b'0.20.1,WORKDIR,2
equinor/gordo,b'0.20.1,FROM,2
equinor/gordo,b'0.20.1,RUN,12
equinor/gordo,b'0.20.1,ENV,2
equinor/gordo,b'0.20.1,ADD,1
equinor/gordo,b'0.20.1,ARG,3
equinor/gordo,b'0.20.1,COPY,8
equinor/gordo,b'0.20.2,USER,1
equinor/gordo,b'0.20.2,WORKDIR,2
equinor/gordo,b'0.20.2,FROM,2
equinor/gordo,b'0.20.2,RUN,12
equinor/gordo,b'0.20.2,ENV,2
equinor/gordo,b'0.20.2,ADD,1
equinor/gordo,b'0.20.2,ARG,3
equinor/gordo,b'0.20.2,COPY,8
equinor/gordo,b'0.21.0,USER,1
equinor/gordo,b'0.21.0,WORKDIR,2
equinor/gordo,b'0.21.0,FROM,2
equinor/gordo,b'0.21.0,RUN,12
equinor/gordo,b'0.21.0,ENV,2
equinor/gordo,b'0.21.0,ADD,1
equinor/gordo,b'0.21.0,ARG,3
equinor/gordo,b'0.21.0,COPY,8
equinor/gordo,b'0.22.0,USER,1
equinor/gordo,b'0.22.0,WORKDIR,2
equinor/gordo,b'0.22.0,FROM,2
equinor/gordo,b'0.22.0,RUN,12
equinor/gordo,b'0.22.0,ENV,2
equinor/gordo,b'0.22.0,ADD,1
equinor/gordo,b'0.22.0,ARG,3
equinor/gordo,b'0.22.0,COPY,8
equinor/gordo,b'0.23.0,USER,1
equinor/gordo,b'0.23.0,WORKDIR,2
equinor/gordo,b'0.23.0,FROM,2
equinor/gordo,b'0.23.0,RUN,12
equinor/gordo,b'0.23.0,ENV,2
equinor/gordo,b'0.23.0,ADD,1
equinor/gordo,b'0.23.0,ARG,3
equinor/gordo,b'0.23.0,COPY,8
equinor/gordo,b'0.24.0,USER,1
equinor/gordo,b'0.24.0,WORKDIR,2
equinor/gordo,b'0.24.0,FROM,2
equinor/gordo,b'0.24.0,RUN,12
equinor/gordo,b'0.24.0,ENV,2
equinor/gordo,b'0.24.0,ADD,1
equinor/gordo,b'0.24.0,ARG,3
equinor/gordo,b'0.24.0,COPY,8
equinor/gordo,b'0.25.0,USER,1
equinor/gordo,b'0.25.0,WORKDIR,2
equinor/gordo,b'0.25.0,FROM,2
equinor/gordo,b'0.25.0,RUN,12
equinor/gordo,b'0.25.0,ENV,2
equinor/gordo,b'0.25.0,ADD,1
equinor/gordo,b'0.25.0,ARG,3
equinor/gordo,b'0.25.0,COPY,8
equinor/gordo,b'0.26.0,USER,1
equinor/gordo,b'0.26.0,WORKDIR,2
equinor/gordo,b'0.26.0,FROM,2
equinor/gordo,b'0.26.0,RUN,12
equinor/gordo,b'0.26.0,ENV,2
equinor/gordo,b'0.26.0,ADD,1
equinor/gordo,b'0.26.0,ARG,3
equinor/gordo,b'0.26.0,COPY,8
equinor/gordo,b'0.26.1,USER,1
equinor/gordo,b'0.26.1,WORKDIR,2
equinor/gordo,b'0.26.1,FROM,2
equinor/gordo,b'0.26.1,RUN,12
equinor/gordo,b'0.26.1,ENV,2
equinor/gordo,b'0.26.1,ADD,1
equinor/gordo,b'0.26.1,ARG,3
equinor/gordo,b'0.26.1,COPY,8
equinor/gordo,b'0.27.0,USER,1
equinor/gordo,b'0.27.0,WORKDIR,2
equinor/gordo,b'0.27.0,FROM,2
equinor/gordo,b'0.27.0,RUN,12
equinor/gordo,b'0.27.0,ENV,2
equinor/gordo,b'0.27.0,ADD,1
equinor/gordo,b'0.27.0,ARG,3
equinor/gordo,b'0.27.0,COPY,8
equinor/gordo,b'0.28.0,USER,1
equinor/gordo,b'0.28.0,WORKDIR,2
equinor/gordo,b'0.28.0,FROM,2
equinor/gordo,b'0.28.0,RUN,12
equinor/gordo,b'0.28.0,ENV,2
equinor/gordo,b'0.28.0,ADD,1
equinor/gordo,b'0.28.0,ARG,3
equinor/gordo,b'0.28.0,COPY,8
equinor/gordo,b'0.29.0,USER,1
equinor/gordo,b'0.29.0,WORKDIR,2
equinor/gordo,b'0.29.0,FROM,2
equinor/gordo,b'0.29.0,RUN,12
equinor/gordo,b'0.29.0,ENV,2
equinor/gordo,b'0.29.0,ADD,1
equinor/gordo,b'0.29.0,ARG,3
equinor/gordo,b'0.29.0,COPY,8
equinor/gordo,b'0.30.0,USER,1
equinor/gordo,b'0.30.0,WORKDIR,2
equinor/gordo,b'0.30.0,FROM,2
equinor/gordo,b'0.30.0,RUN,12
equinor/gordo,b'0.30.0,ENV,2
equinor/gordo,b'0.30.0,ADD,1
equinor/gordo,b'0.30.0,ARG,3
equinor/gordo,b'0.30.0,COPY,8
equinor/gordo,b'0.31.0,USER,1
equinor/gordo,b'0.31.0,WORKDIR,2
equinor/gordo,b'0.31.0,FROM,2
equinor/gordo,b'0.31.0,RUN,12
equinor/gordo,b'0.31.0,ENV,2
equinor/gordo,b'0.31.0,ADD,1
equinor/gordo,b'0.31.0,ARG,3
equinor/gordo,b'0.31.0,COPY,8
equinor/gordo,b'0.32.0-rc1,USER,1
equinor/gordo,b'0.32.0-rc1,WORKDIR,2
equinor/gordo,b'0.32.0-rc1,FROM,2
equinor/gordo,b'0.32.0-rc1,RUN,12
equinor/gordo,b'0.32.0-rc1,ENV,2
equinor/gordo,b'0.32.0-rc1,ADD,1
equinor/gordo,b'0.32.0-rc1,ARG,3
equinor/gordo,b'0.32.0-rc1,COPY,8
equinor/gordo,b'0.32.0-rc2,USER,1
equinor/gordo,b'0.32.0-rc2,WORKDIR,2
equinor/gordo,b'0.32.0-rc2,FROM,2
equinor/gordo,b'0.32.0-rc2,RUN,12
equinor/gordo,b'0.32.0-rc2,ENV,2
equinor/gordo,b'0.32.0-rc2,ADD,1
equinor/gordo,b'0.32.0-rc2,ARG,3
equinor/gordo,b'0.32.0-rc2,COPY,8
equinor/gordo,b'0.32.0-rc3,USER,1
equinor/gordo,b'0.32.0-rc3,WORKDIR,2
equinor/gordo,b'0.32.0-rc3,FROM,2
equinor/gordo,b'0.32.0-rc3,RUN,12
equinor/gordo,b'0.32.0-rc3,ENV,2
equinor/gordo,b'0.32.0-rc3,ADD,1
equinor/gordo,b'0.32.0-rc3,ARG,3
equinor/gordo,b'0.32.0-rc3,COPY,8
equinor/gordo,b'0.33.0,USER,1
equinor/gordo,b'0.33.0,WORKDIR,2
equinor/gordo,b'0.33.0,FROM,2
equinor/gordo,b'0.33.0,RUN,12
equinor/gordo,b'0.33.0,ENV,2
equinor/gordo,b'0.33.0,ADD,1
equinor/gordo,b'0.33.0,ARG,3
equinor/gordo,b'0.33.0,COPY,8
equinor/gordo,b'0.34.0,USER,1
equinor/gordo,b'0.34.0,WORKDIR,2
equinor/gordo,b'0.34.0,FROM,2
equinor/gordo,b'0.34.0,RUN,12
equinor/gordo,b'0.34.0,ENV,2
equinor/gordo,b'0.34.0,ADD,1
equinor/gordo,b'0.34.0,ARG,3
equinor/gordo,b'0.34.0,COPY,8
equinor/gordo,b'0.37.0-rc1,USER,1
equinor/gordo,b'0.37.0-rc1,WORKDIR,2
equinor/gordo,b'0.37.0-rc1,FROM,2
equinor/gordo,b'0.37.0-rc1,RUN,12
equinor/gordo,b'0.37.0-rc1,ENV,2
equinor/gordo,b'0.37.0-rc1,ADD,1
equinor/gordo,b'0.37.0-rc1,ARG,3
equinor/gordo,b'0.37.0-rc1,COPY,8
equinor/gordo,b'0.37.0-rc2,USER,1
equinor/gordo,b'0.37.0-rc2,WORKDIR,2
equinor/gordo,b'0.37.0-rc2,FROM,2
equinor/gordo,b'0.37.0-rc2,RUN,12
equinor/gordo,b'0.37.0-rc2,ENV,2
equinor/gordo,b'0.37.0-rc2,ADD,1
equinor/gordo,b'0.37.0-rc2,ARG,3
equinor/gordo,b'0.37.0-rc2,COPY,8
equinor/gordo,b'0.37.0,USER,1
equinor/gordo,b'0.37.0,WORKDIR,2
equinor/gordo,b'0.37.0,FROM,2
equinor/gordo,b'0.37.0,RUN,12
equinor/gordo,b'0.37.0,ENV,2
equinor/gordo,b'0.37.0,ADD,1
equinor/gordo,b'0.37.0,ARG,3
equinor/gordo,b'0.37.0,COPY,8
equinor/gordo,b'0.38.0,USER,1
equinor/gordo,b'0.38.0,WORKDIR,2
equinor/gordo,b'0.38.0,FROM,2
equinor/gordo,b'0.38.0,RUN,12
equinor/gordo,b'0.38.0,ENV,2
equinor/gordo,b'0.38.0,ADD,1
equinor/gordo,b'0.38.0,ARG,3
equinor/gordo,b'0.38.0,COPY,8
equinor/gordo,b'0.38.0-rc1,USER,1
equinor/gordo,b'0.38.0-rc1,WORKDIR,2
equinor/gordo,b'0.38.0-rc1,FROM,2
equinor/gordo,b'0.38.0-rc1,RUN,12
equinor/gordo,b'0.38.0-rc1,ENV,2
equinor/gordo,b'0.38.0-rc1,ADD,1
equinor/gordo,b'0.38.0-rc1,ARG,3
equinor/gordo,b'0.38.0-rc1,COPY,8
equinor/gordo,b'0.39.0,USER,1
equinor/gordo,b'0.39.0,WORKDIR,2
equinor/gordo,b'0.39.0,FROM,2
equinor/gordo,b'0.39.0,RUN,12
equinor/gordo,b'0.39.0,ENV,2
equinor/gordo,b'0.39.0,ADD,1
equinor/gordo,b'0.39.0,ARG,3
equinor/gordo,b'0.39.0,COPY,8
equinor/gordo,b'0.40.0,USER,1
equinor/gordo,b'0.40.0,WORKDIR,2
equinor/gordo,b'0.40.0,FROM,2
equinor/gordo,b'0.40.0,RUN,12
equinor/gordo,b'0.40.0,ENV,2
equinor/gordo,b'0.40.0,ADD,1
equinor/gordo,b'0.40.0,ARG,3
equinor/gordo,b'0.40.0,COPY,8
equinor/gordo,b'0.41.0,USER,1
equinor/gordo,b'0.41.0,WORKDIR,2
equinor/gordo,b'0.41.0,FROM,2
equinor/gordo,b'0.41.0,RUN,12
equinor/gordo,b'0.41.0,ENV,2
equinor/gordo,b'0.41.0,ADD,1
equinor/gordo,b'0.41.0,ARG,3
equinor/gordo,b'0.41.0,COPY,8
equinor/gordo,b'0.42.0-rc,USER,1
equinor/gordo,b'0.42.0-rc,WORKDIR,2
equinor/gordo,b'0.42.0-rc,FROM,2
equinor/gordo,b'0.42.0-rc,RUN,12
equinor/gordo,b'0.42.0-rc,ENV,2
equinor/gordo,b'0.42.0-rc,ADD,1
equinor/gordo,b'0.42.0-rc,ARG,3
equinor/gordo,b'0.42.0-rc,COPY,8
equinor/gordo,b'0.42.0-rc1,USER,1
equinor/gordo,b'0.42.0-rc1,WORKDIR,2
equinor/gordo,b'0.42.0-rc1,FROM,2
equinor/gordo,b'0.42.0-rc1,RUN,12
equinor/gordo,b'0.42.0-rc1,ENV,2
equinor/gordo,b'0.42.0-rc1,ADD,1
equinor/gordo,b'0.42.0-rc1,ARG,3
equinor/gordo,b'0.42.0-rc1,COPY,8
equinor/gordo,b'0.42.0,USER,1
equinor/gordo,b'0.42.0,WORKDIR,2
equinor/gordo,b'0.42.0,FROM,2
equinor/gordo,b'0.42.0,RUN,12
equinor/gordo,b'0.42.0,ENV,2
equinor/gordo,b'0.42.0,ADD,1
equinor/gordo,b'0.42.0,ARG,3
equinor/gordo,b'0.42.0,COPY,8
equinor/gordo,b'0.43.0,USER,1
equinor/gordo,b'0.43.0,WORKDIR,2
equinor/gordo,b'0.43.0,FROM,2
equinor/gordo,b'0.43.0,RUN,12
equinor/gordo,b'0.43.0,ENV,2
equinor/gordo,b'0.43.0,ADD,1
equinor/gordo,b'0.43.0,ARG,3
equinor/gordo,b'0.43.0,COPY,8
equinor/gordo,b'0.44.0,USER,1
equinor/gordo,b'0.44.0,WORKDIR,2
equinor/gordo,b'0.44.0,FROM,2
equinor/gordo,b'0.44.0,RUN,12
equinor/gordo,b'0.44.0,ENV,2
equinor/gordo,b'0.44.0,ADD,1
equinor/gordo,b'0.44.0,ARG,3
equinor/gordo,b'0.44.0,COPY,8
equinor/gordo,b'0.45.0,USER,1
equinor/gordo,b'0.45.0,WORKDIR,2
equinor/gordo,b'0.45.0,FROM,2
equinor/gordo,b'0.45.0,RUN,12
equinor/gordo,b'0.45.0,ENV,2
equinor/gordo,b'0.45.0,ADD,1
equinor/gordo,b'0.45.0,ARG,3
equinor/gordo,b'0.45.0,COPY,8
equinor/gordo,b'0.46.0,USER,1
equinor/gordo,b'0.46.0,WORKDIR,2
equinor/gordo,b'0.46.0,FROM,2
equinor/gordo,b'0.46.0,RUN,12
equinor/gordo,b'0.46.0,ENV,2
equinor/gordo,b'0.46.0,ADD,1
equinor/gordo,b'0.46.0,ARG,3
equinor/gordo,b'0.46.0,COPY,8
equinor/gordo,b'0.47.0,USER,1
equinor/gordo,b'0.47.0,WORKDIR,2
equinor/gordo,b'0.47.0,FROM,2
equinor/gordo,b'0.47.0,RUN,12
equinor/gordo,b'0.47.0,ENV,2
equinor/gordo,b'0.47.0,ADD,1
equinor/gordo,b'0.47.0,ARG,3
equinor/gordo,b'0.47.0,COPY,8
equinor/gordo,b'0.48.0,USER,1
equinor/gordo,b'0.48.0,WORKDIR,2
equinor/gordo,b'0.48.0,FROM,2
equinor/gordo,b'0.48.0,RUN,12
equinor/gordo,b'0.48.0,ENV,2
equinor/gordo,b'0.48.0,ADD,1
equinor/gordo,b'0.48.0,ARG,3
equinor/gordo,b'0.48.0,COPY,8
equinor/gordo,b'0.48.1,USER,1
equinor/gordo,b'0.48.1,WORKDIR,2
equinor/gordo,b'0.48.1,FROM,2
equinor/gordo,b'0.48.1,RUN,12
equinor/gordo,b'0.48.1,ENV,2
equinor/gordo,b'0.48.1,ADD,1
equinor/gordo,b'0.48.1,ARG,3
equinor/gordo,b'0.48.1,COPY,8
equinor/gordo,b'0.48.2,USER,1
equinor/gordo,b'0.48.2,WORKDIR,2
equinor/gordo,b'0.48.2,FROM,2
equinor/gordo,b'0.48.2,RUN,12
equinor/gordo,b'0.48.2,ENV,2
equinor/gordo,b'0.48.2,ADD,1
equinor/gordo,b'0.48.2,ARG,3
equinor/gordo,b'0.48.2,COPY,8
equinor/gordo,b'0.48.3,USER,1
equinor/gordo,b'0.48.3,WORKDIR,2
equinor/gordo,b'0.48.3,FROM,2
equinor/gordo,b'0.48.3,RUN,12
equinor/gordo,b'0.48.3,ENV,2
equinor/gordo,b'0.48.3,ADD,1
equinor/gordo,b'0.48.3,ARG,3
equinor/gordo,b'0.48.3,COPY,8
equinor/gordo,b'0.49.0,USER,1
equinor/gordo,b'0.49.0,WORKDIR,2
equinor/gordo,b'0.49.0,FROM,2
equinor/gordo,b'0.49.0,RUN,12
equinor/gordo,b'0.49.0,ENV,2
equinor/gordo,b'0.49.0,ADD,1
equinor/gordo,b'0.49.0,ARG,3
equinor/gordo,b'0.49.0,COPY,8
equinor/gordo,b'0.49.1,USER,1
equinor/gordo,b'0.49.1,WORKDIR,2
equinor/gordo,b'0.49.1,FROM,2
equinor/gordo,b'0.49.1,RUN,12
equinor/gordo,b'0.49.1,ENV,2
equinor/gordo,b'0.49.1,ADD,1
equinor/gordo,b'0.49.1,ARG,3
equinor/gordo,b'0.49.1,COPY,8
equinor/gordo,b'0.50.0,USER,1
equinor/gordo,b'0.50.0,WORKDIR,2
equinor/gordo,b'0.50.0,FROM,2
equinor/gordo,b'0.50.0,RUN,12
equinor/gordo,b'0.50.0,ENV,2
equinor/gordo,b'0.50.0,ADD,1
equinor/gordo,b'0.50.0,ARG,3
equinor/gordo,b'0.50.0,COPY,8
equinor/gordo,b'0.51.0,USER,1
equinor/gordo,b'0.51.0,WORKDIR,2
equinor/gordo,b'0.51.0,FROM,2
equinor/gordo,b'0.51.0,RUN,12
equinor/gordo,b'0.51.0,ENV,2
equinor/gordo,b'0.51.0,ADD,1
equinor/gordo,b'0.51.0,ARG,3
equinor/gordo,b'0.51.0,COPY,8
equinor/gordo,b'0.52.0,USER,1
equinor/gordo,b'0.52.0,WORKDIR,2
equinor/gordo,b'0.52.0,FROM,2
equinor/gordo,b'0.52.0,RUN,12
equinor/gordo,b'0.52.0,ENV,2
equinor/gordo,b'0.52.0,ADD,1
equinor/gordo,b'0.52.0,ARG,3
equinor/gordo,b'0.52.0,COPY,8
equinor/gordo,b'0.53.0,USER,1
equinor/gordo,b'0.53.0,WORKDIR,2
equinor/gordo,b'0.53.0,FROM,2
equinor/gordo,b'0.53.0,RUN,12
equinor/gordo,b'0.53.0,ENV,2
equinor/gordo,b'0.53.0,ADD,1
equinor/gordo,b'0.53.0,ARG,3
equinor/gordo,b'0.53.0,COPY,8
equinor/gordo,b'0.54.0,USER,1
equinor/gordo,b'0.54.0,WORKDIR,2
equinor/gordo,b'0.54.0,FROM,2
equinor/gordo,b'0.54.0,RUN,12
